loan_amnt,int_rate,annual_inc,dti,revol_util,total_acc,open_acc,inq_last_6mths,actual,risk_score
24000,16.14,170000.0,10.34,83.9,20,11,0,0,0.46972596760616425
35000,15.02,104000.0,7.11,75.2,9,6,1,0,0.546269949557922
20000,15.02,78000.0,20.74,22.9,17,9,0,0,0.4802308367621897
22000,6.11,120000.0,5.99,32.4,41,10,0,0,0.6124264548216138
17000,10.33,225000.0,10.97,28.2,35,21,1,0,0.42672884276478906
23000,8.46,115000.0,8.18,33.3,29,13,0,0,0.40574170206349114
16000,8.81,42000.0,23.09,24.5,21,10,0,0,0.37836096059507496
7200,14.47,60000.0,23.34,42.9,16,12,0,0,0.3482848621483018
15000,8.19,40000.0,26.37,25.8,27,16,0,0,0.20369902693503364
10000,11.8,95000.0,19.02,34.4,32,20,0,0,0.21234295344127233
25000,16.14,145000.0,5.69,37.5,9,8,0,0,0.5619878463626609
15000,10.72,210000.0,21.32,26.9,33,26,1,0,0.21315702279471282
1200,19.92,42000.0,17.2,29.1,13,8,2,0,0.7363317022209899
30000,10.33,97600.0,16.32,59.8,30,19,0,0,0.14287552609443419
11200,22.35,56000.0,16.55,39.2,18,5,0,0,0.6931315702243296
16025,18.94,165000.0,29.82,75.0,25,10,1,0,0.6551194140228233
25000,10.33,66000.0,15.89,39.2,27,9,0,0,0.4550173840254063
5000,8.46,40000.0,6.93,14.4,12,10,0,0,0.4211885738960314
19200,25.34,75000.0,17.66,53.3,15,10,0,0,0.4617698537525683
20000,11.55,90000.0,6.37,50.8,9,5,0,0,0.5664219037882884
10000,18.94,31200.0,17.38,89.9,31,4,0,0,0.6814682904465453
30000,11.55,101000.0,12.81,66.5,22,10,0,0,0.37898860091425046
7150,8.19,46000.0,18.63,63.9,10,6,0,0,0.4523761359698777
40000,7.56,450000.0,13.0,51.4,27,8,0,0,0.866350922095226
9000,17.97,13000.0,8.13,60.7,8,4,2,0,0.7346542538852262
16000,14.47,110000.0,19.37,15.7,28,17,1,0,0.4047384423251973
10000,10.72,48000.0,5.33,26.4,51,16,0,0,0.4401752108585875
38000,7.02,75000.0,14.18,1.4,11,9,1,0,0.42386462470792907
8600,27.27,67000.0,12.14,48.2,17,5,1,0,0.8045722841506046
5000,10.33,155000.0,10.18,70.4,27,7,0,0,0.7199763261661416
10000,12.73,45000.0,42.75,61.8,8,6,3,0,0.6709475412782709
30000,17.97,120000.0,19.78,52.7,17,9,0,0,0.4675081092366891
1500,16.14,25000.0,15.36,44.7,11,4,0,0,0.6385134730056699
10000,19.92,25000.0,19.73,61.9,13,7,0,0,0.4791345781144043
27000,7.84,84084.0,23.13,42.9,13,9,0,0,0.33467416478475
6500,7.56,25000.0,23.62,9.9,17,12,0,0,0.31179097871953787
3600,16.14,100000.0,0.72,32.5,3,3,1,0,0.8204738534243775
6000,15.02,45000.0,23.47,86.8,7,4,0,0,0.5198042359229981
15000,12.73,78000.0,17.98,70.4,44,24,0,0,0.11528767019242679
15000,16.91,85000.0,14.65,42.5,14,10,1,0,0.5434133237946306
3025,15.02,112000.0,27.44,52.2,31,15,1,0,0.4982724027132729
12000,6.46,62000.0,24.27,50.8,36,12,2,0,0.5698434665698254
35000,10.33,175000.0,11.12,8.5,22,7,0,0,0.6727610607647337
7000,13.56,37000.0,13.04,24.3,34,20,5,0,0.6204786523800839
36000,6.11,140000.0,25.32,68.4,18,7,1,0,0.5144843439175065
18000,13.56,65000.0,23.78,29.2,53,28,1,0,0.12357434159552481
2800,18.94,45000.0,9.95,37.9,17,8,0,0,0.590904393731629
30000,11.8,41000.0,17.59,43.6,30,21,0,0,0.08950240953651101
25000,15.02,90000.0,12.72,57.7,21,14,0,0,0.27441139853788254
16000,13.56,72000.0,29.98,6.8,28,15,1,0,0.41009041039523997
18000,11.8,36806.0,9.68,26.2,13,11,0,0,0.32231904710945414
30000,10.33,82000.0,24.05,43.2,25,11,0,0,0.336109490431156
20000,10.72,160000.0,15.04,26.2,27,15,0,0,0.40592030648196686
36150,17.97,105000.0,29.09,87.9,18,9,0,0,0.3421354809264084
27000,10.33,67000.0,28.78,39.1,37,15,1,0,0.33754832672623236
40000,10.33,118000.0,13.95,100.7,9,7,0,0,0.31916063187569077
4800,16.14,40000.0,4.32,94.0,4,4,1,0,0.6312883599880561
10000,16.91,70000.0,29.18,33.1,69,25,1,0,0.311789431267972
35000,10.47,12000.0,173.3,70.9,29,13,0,0,0.04252226239527934
12000,12.73,55000.0,36.16,46.7,20,10,1,0,0.4617261107598632
6000,23.4,75000.0,22.78,66.4,12,8,1,0,0.6291859374438189
2200,17.97,153000.0,15.98,11.5,76,40,2,0,0.1539208763204749
36000,10.08,125000.0,5.89,50.2,43,25,0,0,0.09978436759750615
14000,15.02,35000.0,34.26,26.1,27,16,1,0,0.2954357985081898
10000,7.02,105000.0,12.27,36.7,37,9,0,0,0.6454286333612161
3000,7.84,18396.0,15.98,20.8,7,5,0,0,0.5287859238850543
10000,19.92,26000.0,36.43,46.6,27,8,0,0,0.5232962081632556
12000,10.72,42240.0,27.7,33.0,11,10,0,0,0.32256102719429813
15000,11.8,72000.0,16.63,0.1,29,10,0,0,0.5647729854190507
14000,11.31,70000.0,18.16,50.8,17,10,2,0,0.5721051673281741
10000,11.8,35000.0,23.29,37.7,14,8,0,0,0.42925218803817755
10000,23.4,85000.0,24.54,52.3,22,14,1,0,0.471580033988048
11000,6.11,120000.0,11.06,11.6,28,14,0,0,0.4373235440973424
30000,13.56,80000.0,17.15,48.6,18,11,0,0,0.3191631575152748
4500,15.02,35000.0,13.13,93.9,17,5,0,0,0.556205626895943
14000,11.55,47000.0,23.98,46.1,34,17,1,0,0.2883754218178623
4000,16.91,150500.0,15.01,87.5,25,13,1,0,0.5764579048309015
20000,13.56,82000.0,14.11,70.1,13,10,0,0,0.34647999742322905
18075,11.31,100000.0,32.74,48.8,76,43,0,0,0.014489695882216238
7000,23.4,220000.0,14.01,40.8,27,13,1,0,0.7790528804099938
20000,13.56,80000.0,27.57,36.6,26,14,1,0,0.38476708131810466
10000,11.55,100000.0,16.67,77.0,16,11,0,0,0.3694375544885471
15000,6.46,90000.0,11.13,3.1,28,18,1,0,0.3242584530318553
25000,24.37,360000.0,20.87,0.0,12,7,0,0,0.8974229579407738
5500,17.97,39178.0,28.68,45.5,14,11,0,0,0.3606782761391334
25000,12.98,165000.0,6.34,62.2,11,9,0,0,0.4971733159199904
15000,6.46,65000.0,19.07,39.0,18,9,0,0,0.4036955742564784
1000,8.19,100000.0,18.79,14.0,28,8,2,0,0.8217492495546493
14950,23.4,70000.0,13.66,52.2,20,12,0,0,0.4266869347988825
10000,14.47,24000.0,28.4,40.5,11,10,0,0,0.3204040150888165
25000,12.98,120000.0,8.04,87.2,19,7,0,0,0.5207454543176697
5300,23.4,55000.0,12.26,76.4,20,4,0,0,0.7257475739684102
2500,19.92,58146.0,27.93,97.7,16,3,0,0,0.6651997474367223
5000,12.73,75000.0,4.14,26.1,7,7,0,0,0.581192765312286
15000,6.11,65000.0,18.43,61.7,15,11,0,0,0.27618970486432515
20000,6.46,70000.0,5.64,32.0,15,10,0,0,0.37084344989642687
3000,24.37,60000.0,19.12,38.8,8,6,1,0,0.7250360093937331
15000,10.33,76000.0,12.81,35.7,23,10,0,0,0.4657720314146133
28000,20.89,107870.0,20.15,67.8,19,11,1,0,0.4803693759066521
24000,10.08,170000.0,9.11,33.0,23,15,1,0,0.46191263541623645
20000,19.92,48446.0,18.76,78.8,21,11,0,0,0.33611179303699834
20000,13.56,62000.0,38.44,43.1,31,14,2,0,0.44517060525184987
6000,10.33,13500.0,63.64,50.4,19,5,0,0,0.4405106688024354
30000,10.47,65000.0,25.42,43.6,27,8,0,0,0.4385692062287611
10000,23.4,110000.0,10.46,89.1,47,13,1,0,0.6910117522421021
35000,15.02,80000.0,3.57,44.8,15,8,0,0,0.4391814924057853
10000,16.14,70000.0,26.54,66.8,33,25,1,0,0.11455889683629567
12800,20.89,68000.0,11.12,24.6,19,10,2,0,0.7134346447139824
35000,15.02,82000.0,28.2,19.7,50,20,2,0,0.3679662629889163
6000,14.47,16000.0,22.21,58.0,4,4,0,0,0.5024187519462456
20000,13.56,35000.0,35.77,2.0,19,14,0,0,0.23885516684780164
10000,18.94,92000.0,9.53,15.1,19,12,0,0,0.5165532262195781
5000,16.91,25000.0,8.31,80.1,11,5,0,0,0.5464589197807163
27300,19.92,85000.0,26.78,97.0,12,7,1,0,0.4891740128586231
15000,27.27,235000.0,2.56,49.1,23,11,2,0,0.875712055227383
3500,11.8,60000.0,13.83,75.9,16,13,0,0,0.2832415327378742
35000,14.47,98000.0,27.41,41.6,19,12,0,0,0.2862843217806359
25000,12.73,150000.0,14.98,31.7,21,16,0,0,0.2988083575390663
13800,25.34,155000.0,8.19,81.1,12,9,1,0,0.689714009218799
35000,10.08,215000.0,14.22,72.9,44,14,0,0,0.4906326556244926
20000,13.56,116000.0,22.14,41.5,32,22,1,0,0.20245910602317135
6000,6.11,35000.0,4.01,27.0,17,8,0,0,0.49274146025792653
15000,11.8,78000.0,12.43,87.6,26,10,1,0,0.5065683269763581
12000,23.4,110000.0,17.96,79.0,34,17,0,0,0.34528676675136716
32000,15.02,120000.0,11.43,71.1,22,12,0,0,0.3417140599269858
13000,7.02,145000.0,22.37,56.0,19,14,1,0,0.39748269345666815
14000,8.19,42000.0,16.06,3.4,10,7,0,0,0.4798078162382232
5000,15.02,36696.0,24.53,46.0,10,9,2,0,0.5800847372087556
25000,10.08,58108.0,22.14,65.9,23,16,0,0,0.14875378908187195
12000,6.67,195000.0,18.12,3.8,49,25,1,0,0.3422325447687829
10000,19.92,100000.0,19.84,92.7,12,8,0,0,0.49209877253438383
36800,8.19,95000.0,16.4,8.9,25,20,1,0,0.16746393971138182
9000,10.33,55000.0,0.96,17.2,8,3,0,0,0.6954931662378838
9150,18.94,28671.0,11.01,55.2,18,6,1,0,0.6761159683172655
7500,7.56,117785.0,12.45,49.2,42,12,0,0,0.5764031745701146
35000,15.02,106095.0,15.38,83.1,14,9,0,0,0.3408957769974057
20000,11.8,48000.0,25.55,34.3,31,15,0,0,0.2543784771181339
10000,14.47,40000.0,8.28,44.4,19,7,1,0,0.6484404080501467
1200,26.31,54000.0,5.27,97.6,9,6,1,0,0.6894620605081031
15000,12.98,50000.0,1.68,63.4,5,1,0,0,0.662736303824083
6000,6.67,17100.0,4.98,32.6,2,2,0,0,0.5960584155356827
20000,6.67,95000.0,19.14,32.0,14,9,1,0,0.4999454547117448
23000,6.11,65000.0,44.28,16.1,51,21,1,0,0.21043092189610996
6000,16.14,70000.0,15.89,26.8,24,11,2,0,0.6962193023899113
21500,7.84,44700.0,18.34,25.7,16,11,0,0,0.2910148309219379
10000,15.02,30000.0,29.64,72.9,25,7,1,0,0.581583327672431
24000,11.8,109000.0,25.98,50.9,19,12,0,0,0.31997109288833153
10000,6.46,70000.0,4.22,65.7,9,7,0,0,0.44578467604357325
30000,8.81,115000.0,11.51,80.6,40,12,0,0,0.40277282721869145
35000,13.56,190000.0,4.52,27.4,19,10,0,0,0.5679485367320166
10000,25.34,90000.0,6.88,44.8,17,11,0,0,0.5465609315392416
30000,7.21,165000.0,6.84,60.3,11,6,1,0,0.6398093173844385
28000,11.55,52000.0,3.3,20.1,8,6,0,0,0.48001654490460327
35000,8.19,100000.0,8.08,36.3,24,13,2,0,0.4627843248973183
10000,16.14,80000.0,3.83,51.3,8,7,1,0,0.6439563138431662
7000,8.19,60000.0,23.64,23.3,24,16,1,0,0.3213036495647012
40000,8.46,102000.0,27.36,75.6,13,8,0,0,0.2833636058160158
5000,7.21,72000.0,9.28,18.5,12,9,0,0,0.48741295978772126
40000,8.19,110000.0,23.28,31.2,34,20,0,0,0.12852039114540859
8000,11.31,75000.0,10.22,21.5,43,14,0,0,0.5169798415239081
10000,7.56,140000.0,12.64,6.6,29,18,2,0,0.5167146160556256
4200,14.47,22000.0,24.5,92.1,8,2,0,0,0.5668663432088369
7000,16.14,92000.0,14.47,78.3,18,10,1,0,0.5567087426031834
5000,10.33,68000.0,2.4,14.3,16,15,0,0,0.32108355255627763
10000,7.21,45000.0,6.59,67.0,9,6,0,0,0.4465043769667067
5000,16.14,40000.0,5.13,82.0,4,2,0,0,0.6376851897912547
11000,15.02,75000.0,4.51,26.8,19,15,0,0,0.3311687156329517
8000,10.72,75000.0,13.07,50.3,19,17,0,0,0.20553740825532535
34750,10.33,32500.0,12.26,25.1,21,15,0,0,0.16701685489414034
10000,16.91,18000.0,25.53,71.7,20,8,0,0,0.4228108524307333
16000,17.97,40896.0,14.16,42.8,17,9,0,0,0.45037669181350026
10000,16.91,31000.0,30.2,58.0,22,9,0,0,0.42731682788308506
20000,6.11,60000.0,33.08,2.3,29,10,0,0,0.4315262629645352
5000,11.31,68500.0,28.36,23.9,29,18,4,0,0.5785646217217331
10000,12.98,56400.0,10.94,43.5,29,12,3,0,0.7004096392423613
26000,13.56,110000.0,26.39,31.5,16,14,2,0,0.43096606687574207
1450,11.31,41654.0,27.23,39.1,29,7,0,0,0.6124819313840374
16000,6.46,180000.0,11.06,44.5,30,15,0,0,0.42290493149105923
12000,10.47,20000.0,27.37,94.6,8,5,2,0,0.5431021664608385
21600,10.33,95000.0,28.25,70.3,9,8,0,0,0.3497793084279177
10000,16.91,50000.0,18.94,61.9,17,8,0,0,0.4828553459358825
35000,16.91,70200.0,42.56,80.2,22,12,0,0,0.2080260625066299
10000,16.91,60000.0,15.1,80.8,28,11,0,0,0.4311337140513818
1000,19.92,85000.0,22.84,34.7,29,7,1,0,0.8095106612288564
10000,19.92,70000.0,9.95,67.5,28,20,1,0,0.25253962757044146
10000,14.47,95500.0,13.41,74.5,12,5,0,0,0.6108066893360972
12000,10.47,55000.0,9.91,35.8,17,14,0,0,0.26944591866618184
5000,10.47,10800.0,33.56,15.1,9,4,0,0,0.5482346456136872
14775,22.35,27000.0,36.36,14.7,36,26,0,0,0.08311511705118095
25000,8.81,100000.0,12.28,57.0,25,7,0,0,0.541008111451152
20000,18.94,55000.0,15.97,2.0,20,16,3,0,0.535791917566722
20000,16.91,133000.0,7.17,45.9,46,16,1,0,0.5847422946522989
24000,18.94,108000.0,15.68,39.1,43,24,2,0,0.2900449547357406
12500,23.4,57000.0,13.28,70.4,18,10,0,0,0.45675145338263956
11000,6.46,49500.0,13.53,55.4,11,10,1,0,0.38901446195028155
20325,17.97,42000.0,35.37,22.1,23,17,0,0,0.18306728627498534
11000,16.14,52000.0,26.19,49.2,24,10,2,0,0.6281324316332724
10000,15.02,24000.0,24.05,53.0,9,9,0,0,0.3387253575369341
10000,6.46,40000.0,17.88,20.2,38,14,1,0,0.45526610778534277
20000,14.47,90000.0,20.28,39.0,25,18,0,0,0.20135002841050847
22000,11.06,46000.0,28.57,17.1,36,23,0,0,0.09662994172350327
3000,10.72,125000.0,20.94,47.9,20,15,0,0,0.3426346791363791
9000,8.19,110000.0,5.59,73.9,13,4,0,0,0.6540666308855024
8400,8.81,60000.0,22.96,11.3,43,19,2,0,0.4380798158058116
25500,14.47,55000.0,31.99,25.6,29,16,0,0,0.21615559237862758
28000,11.8,83500.0,9.67,52.5,34,10,0,0,0.479471029393267
7000,10.72,50000.0,9.79,34.3,7,6,1,0,0.6207011410608444
10000,10.72,46782.0,13.29,10.2,15,6,1,0,0.6832062639986746
7500,11.31,60000.0,15.66,59.9,41,34,2,0,0.05076395862853606
18000,10.33,75000.0,12.22,18.1,34,8,0,0,0.6371110491601755
5000,13.56,18000.0,33.07,62.9,16,12,0,0,0.24967127810600823
7000,19.92,55000.0,21.21,25.0,12,9,2,0,0.686079098798212
14000,27.27,120620.0,8.73,77.4,25,21,0,0,0.2136770155635549
5000,13.56,49000.0,19.52,70.9,15,12,0,0,0.2976988099827673
10000,6.46,36000.0,15.33,66.2,18,5,0,0,0.5111218759205707
8500,8.19,100000.0,12.32,40.7,12,6,0,0,0.5959864269157009
21000,7.02,55224.0,16.1,8.0,17,7,0,0,0.49659463777230173
5500,11.31,41000.0,15.54,28.2,13,9,1,0,0.5373046308820046
35000,7.02,472000.0,1.55,3.6,19,10,1,0,0.9125464011881304
25000,13.56,47000.0,9.83,98.2,6,2,0,0,0.5035927640951247
33350,12.98,200000.0,10.66,4.4,24,9,0,0,0.6795374788259786
16000,16.14,75000.0,30.78,79.8,44,15,0,0,0.33499821567050553
10000,11.8,47500.0,7.83,29.0,21,9,0,0,0.5104574220604162
16000,8.46,65000.0,6.87,47.4,6,4,1,0,0.638108940346484
6000,10.47,58000.0,18.91,32.4,16,15,0,0,0.24674564556342884
40000,7.56,95000.0,4.42,20.2,42,12,1,0,0.5377276199405957
5000,10.08,60000.0,7.22,40.0,12,11,0,0,0.3805602357553275
5000,6.67,95000.0,5.13,4.7,14,7,1,0,0.7239525449544227
10000,10.47,90000.0,9.96,29.1,18,9,0,0,0.5376121106737304
3500,8.81,40000.0,3.12,85.2,8,3,0,0,0.5776734520292072
38000,13.56,87000.0,11.14,59.9,22,9,0,0,0.3884264563715273
12000,8.19,47000.0,29.88,49.6,23,13,1,0,0.32992795668201197
22000,23.4,165000.0,8.67,90.4,18,5,0,0,0.7346638972003727
12975,15.02,75000.0,20.8,41.0,33,10,0,0,0.5533595931844465
1000,27.27,39930.96,19.63,23.1,21,14,0,0,0.44260660997769735
10000,11.8,46500.0,3.82,17.3,17,13,2,0,0.5316002678121912
10000,6.11,85000.0,31.64,79.7,21,9,0,0,0.37840277415471657
20000,11.06,70068.0,21.01,3.0,58,22,0,0,0.252656705973963
4000,7.56,70000.0,13.8,22.0,9,7,0,0,0.5355102600349023
6000,13.56,100000.0,13.98,23.6,20,15,1,0,0.4578400557023332
9600,20.89,30000.0,8.16,60.6,15,7,0,0,0.5419747086104236
10000,16.14,55000.0,22.74,29.0,28,15,1,0,0.41556759064140153
30500,11.8,77000.0,19.75,55.8,15,13,0,0,0.20904214123835294
5525,10.72,62035.0,26.58,17.9,21,14,1,0,0.40725425119257835
19400,14.47,75000.0,30.0,0.5,47,10,1,0,0.7345645207692508
6000,10.72,40000.0,9.27,69.2,14,8,0,0,0.43040720030590107
16000,10.72,58000.0,27.62,8.9,17,12,1,0,0.4134240112888682
10000,15.02,49000.0,14.15,8.2,26,15,0,0,0.3517724730981576
40000,11.06,134000.0,8.81,9.0,21,14,1,0,0.4024540207633676
6000,11.55,73000.0,28.67,16.6,35,20,0,0,0.22086860351125598
7250,10.72,34186.0,8.23,30.0,22,4,0,0,0.6945306330714274
25000,11.31,36000.0,18.9,31.0,12,10,0,0,0.2895525750229991
25150,27.27,90000.0,20.04,56.2,24,8,0,0,0.6028273377918526
19000,7.02,184000.0,35.11,36.4,51,24,0,0,0.19835727242597662
16000,26.31,50000.0,23.09,83.0,9,7,0,0,0.46374126728929854
4000,18.94,37000.0,9.34,4.3,16,7,0,0,0.6605651424096003
18450,27.27,147472.0,43.65,89.5,54,16,0,0,0.495062825384037
15000,16.14,125000.0,31.48,93.0,31,17,0,0,0.2392586258990371
23000,16.91,48600.0,60.47,70.6,42,19,1,0,0.17574267982926217
10000,16.14,175000.0,8.91,72.6,12,10,0,0,0.5559559045890224
3000,6.67,37000.0,15.83,8.3,8,7,1,0,0.5863966717515041
30000,18.94,46000.0,19.91,6.6,26,14,0,0,0.3100366676458224
16000,27.27,42000.0,63.91,81.3,33,7,0,0,0.5298562440531943
14000,22.35,35000.0,14.37,52.2,13,8,0,0,0.48201538335626876
8000,13.56,80000.0,23.28,49.2,21,12,0,0,0.38932369863808525
20000,6.67,60000.0,0.0,0.0,28,7,1,0,0.7161966753984453
8000,16.14,65000.0,28.6,40.1,33,16,2,0,0.4936398194449851
8800,8.81,33000.0,46.15,46.1,12,6,0,0,0.4052702638128349
3000,10.72,20784.0,15.07,19.7,10,7,0,0,0.4986430386768459
10000,12.98,65000.0,19.55,50.9,15,13,0,0,0.28705859252156785
5400,7.02,220000.0,11.12,14.2,21,8,0,0,0.7801750505570836
15600,12.98,63300.0,21.95,66.9,18,14,1,0,0.2937962801313056
4650,19.92,60000.0,13.28,46.6,23,12,0,0,0.4683572183112302
10000,8.19,59500.0,23.42,26.4,29,7,0,0,0.6028716599644512
10000,8.19,40000.0,8.4,17.6,20,15,0,0,0.2575993387838922
6000,7.02,120000.0,13.43,3.4,24,15,0,0,0.4093949560801775
10000,6.67,110000.0,8.02,18.5,56,23,3,0,0.535061613621969
12000,11.55,40000.0,52.42,26.3,37,13,0,0,0.3351619960883333
10000,8.19,62000.0,10.22,50.7,16,7,0,0,0.5073806560902225
10000,14.47,80000.0,22.08,50.5,20,8,0,0,0.5420393428171535
25000,11.55,95388.0,27.75,68.4,27,11,1,0,0.4402064348136993
2000,7.56,24000.0,25.8,62.0,10,9,0,0,0.31205247185345353
7700,8.81,115000.0,17.58,71.0,10,7,0,0,0.5086890896307088
40000,10.33,150000.0,8.06,55.7,22,10,0,0,0.4211443091228283
5000,14.47,53000.0,19.61,68.2,19,11,0,0,0.3752632613045383
10000,8.81,130000.0,12.83,30.1,28,20,0,0,0.2289275784307707
24000,14.47,325000.0,5.37,40.1,24,11,3,0,0.912386026928712
10000,16.14,54000.0,34.47,75.3,30,12,0,0,0.35366000993510954
6000,11.55,65000.0,6.01,57.4,9,3,0,0,0.6658834111982086
12000,8.81,44000.0,8.97,27.1,18,8,0,0,0.4913253211097193
6000,7.21,94600.0,10.0,54.2,11,7,2,0,0.7017479682136479
25000,16.14,75000.0,19.68,63.5,13,11,0,0,0.29448854536808555
14000,10.72,59000.0,33.88,26.5,18,16,1,0,0.2471267415875672
25000,6.46,120000.0,8.13,13.9,32,13,0,0,0.44106934174912127
10000,16.91,40000.0,21.78,55.2,11,7,0,0,0.4702687626662929
19500,6.46,65000.0,12.87,0.0,15,13,0,0,0.29002826053932845
15000,11.8,34860.0,8.37,62.3,7,3,1,0,0.6422980958323616
30000,7.56,150000.0,9.49,78.6,14,9,1,0,0.48393086297388144
10200,11.8,32000.0,22.69,26.4,18,8,0,0,0.47251475131581855
22000,8.81,165000.0,15.59,46.4,46,12,4,0,0.8720631968020847
5000,18.94,45000.0,6.77,55.9,7,4,1,0,0.72581023641426
23000,6.11,135000.0,26.79,26.9,44,28,1,0,0.10508369274792075
8000,8.81,145000.0,18.98,64.9,24,12,1,0,0.5466600501378238
25000,14.47,96000.0,24.6,23.4,22,6,0,0,0.6230611077366982
13800,15.02,1100000.0,4.94,60.2,29,8,0,0,0.9987378541194771
15000,11.8,40000.0,30.54,12.8,27,16,1,0,0.30314255743986446
13200,11.55,35000.0,22.87,31.1,23,10,0,0,0.4058699191245203
5000,14.47,37900.0,4.12,3.1,15,6,0,0,0.6695736525515261
5000,11.8,38000.0,2.45,19.9,10,8,0,0,0.5135243151160214
6300,6.46,52000.0,5.42,69.3,12,3,0,0,0.6115758916864185
30000,13.56,115000.0,22.99,47.0,55,16,0,0,0.41108200238388964
10000,16.91,125000.0,33.45,86.5,15,11,0,0,0.3831283498844491
20000,7.84,64400.0,17.82,60.9,13,11,0,0,0.25719251586320435
1000,24.37,72000.0,15.18,45.6,15,9,3,0,0.8212269660294647
5000,6.67,45000.0,12.51,8.7,10,6,0,0,0.5592510953924982
35000,12.73,65000.0,19.39,57.5,12,6,0,0,0.39852679853724926
2000,11.8,48000.0,12.68,24.6,19,10,0,0,0.49233843429774876
2500,19.92,40000.0,18.72,82.4,15,7,0,0,0.5222006439738751
18000,8.19,105000.0,0.29,0.2,48,12,0,0,0.6599028808978233
5000,6.46,131000.0,10.86,18.2,21,13,0,0,0.46775437198170183
10000,17.97,50000.0,6.0,98.1,6,6,0,0,0.4657745644587056
10000,15.02,48000.0,33.58,51.2,24,12,1,0,0.42515681476294137
5500,18.94,24000.0,39.95,48.0,16,6,0,0,0.528090105795004
8000,13.56,49000.0,27.55,93.2,21,6,1,0,0.5920369722682381
20000,6.67,80000.0,8.61,32.9,28,8,0,0,0.550113477777122
5000,8.81,35000.0,16.84,8.8,27,22,2,0,0.23143468729414451
30000,12.98,127000.0,25.17,68.9,23,12,0,0,0.324874849534486
12000,6.11,55000.0,10.15,30.0,19,11,0,0,0.3662172944141553
25000,7.84,90000.0,20.99,36.7,19,16,0,0,0.17889637160585636
15000,12.98,52000.0,22.87,15.0,13,6,0,0,0.5528122333000355
32000,10.33,60000.0,32.76,68.0,48,22,0,0,0.09423890486657997
20000,17.97,54244.88,18.81,45.4,20,9,0,0,0.4552652770624755
12000,6.11,90000.0,6.12,0.0,20,4,0,0,0.7478531522607912
11000,13.56,52500.0,21.17,49.8,33,16,0,0,0.27359406476009723
30000,11.31,25000.0,72.92,19.1,27,10,1,0,0.32444481573255357
35000,16.91,150000.0,21.17,57.5,27,23,1,0,0.14518520434379054
35000,10.47,100000.0,14.62,60.1,13,11,0,0,0.2627637122168707
3000,18.94,46101.0,25.49,73.4,12,10,0,0,0.37760450565391684
7200,12.98,27000.0,24.67,57.7,9,7,0,0,0.4090898624500769
32000,8.81,150000.0,4.58,43.5,27,18,1,0,0.29253038350574506
10000,11.31,67427.0,0.44,0.2,10,2,0,0,0.7780511310217426
8000,11.8,71000.0,27.42,12.1,31,12,1,0,0.5760388959137059
10000,17.97,45000.0,19.55,65.6,32,12,0,0,0.4191641160110585
6600,11.31,39258.0,26.81,34.5,26,9,1,0,0.581698956621862
10200,16.91,48000.0,7.82,42.6,25,10,2,0,0.6898800995565735
16000,8.19,143000.0,13.28,64.4,33,20,1,0,0.26807552735777584
12000,18.94,27000.0,32.76,46.7,12,8,0,0,0.4101101816968344
16000,6.46,100000.0,6.67,39.6,31,14,0,0,0.371216076685024
35000,11.06,220000.0,9.45,95.7,13,7,0,0,0.545355232930008
10000,11.31,45000.0,40.35,42.5,19,9,0,0,0.3855191513383962
19000,6.46,35000.0,27.71,67.4,11,5,0,0,0.38248816057685453
27200,10.08,25000.0,27.08,2.3,8,7,0,0,0.364364432401032
24000,10.47,55000.0,8.88,16.8,11,7,1,0,0.5607816506816755
5000,16.14,59000.0,13.45,20.8,27,15,1,0,0.47686121548689014
1700,10.47,32000.0,24.76,36.5,17,10,0,0,0.39558109695923693
2000,7.56,120000.0,18.74,20.6,10,7,0,0,0.6167186154563472
6000,8.81,78000.0,21.71,25.9,20,16,0,0,0.2533601459131895
7200,11.8,41000.0,4.68,61.5,5,5,0,0,0.5175419318577055
14500,17.97,34320.0,15.14,18.4,30,20,0,0,0.18449062084712547
13675,27.27,85000.0,23.9,79.3,27,16,0,0,0.3097093735537127
25000,10.72,97000.0,18.1,65.0,24,7,0,0,0.5161215075270041
14200,14.47,65000.0,29.28,36.3,21,10,0,0,0.42940742943501514
10000,24.37,60000.0,11.42,64.1,44,7,2,0,0.8767504036218483
10000,16.14,100000.0,19.5,13.6,20,13,0,0,0.4503206910481062
35000,6.67,62000.0,9.72,23.9,36,21,1,0,0.154298655975224
6000,7.21,22000.0,7.04,5.8,24,11,0,0,0.43733144293544185
40000,12.73,142000.0,11.13,99.3,12,6,0,0,0.4382071299490932
10000,14.47,108000.0,30.14,39.7,43,19,1,0,0.3897571807757901
10000,13.56,200000.0,9.69,66.2,10,6,0,0,0.7172202040583371
15000,15.02,106000.0,16.33,48.8,21,10,0,0,0.5028009540426223
5000,16.14,49000.0,29.19,60.9,15,12,2,0,0.4836376201350607
20000,14.47,45200.0,9.61,51.0,13,5,0,0,0.5415958932256936
20000,12.98,115000.0,23.37,51.4,27,14,0,0,0.3372797369717006
6000,10.33,30000.0,28.2,36.1,13,8,1,0,0.5059435557497497
25000,8.81,117000.0,5.04,25.2,16,9,0,0,0.4934223101628143
4800,7.56,57800.0,11.36,19.9,20,13,0,0,0.35878186182824534
10500,6.46,60000.0,16.92,43.5,25,10,0,0,0.4251110418436863
